date,bank,product_name,rate_effective,rate_nominal,monthly,total_cost,first_year_cost,establishment_fee
2024-09-06,Luster Sparebank,Grønt Bustadlån,5.45,5.29,33883,8131920,406596,2000
2024-09-06,Valle Sparebank,Grønt bustadlån,5.46,5.3,33921,8141040,407052,2500
2024-09-06,Sunndal Sparebank,Grønt førstehjemslån,5.47,5.3,33927,8142480,407124,3500
2024-09-06,Landkreditt Bank AS,Grønt Boliglån 75%,5.47,5.34,33947,8147280,407364,0
2024-09-06,SpareBank 1 Østfold Akershus,Grønt Førstehjemslån,5.5,5.34,34024,8165760,408288,3000
2024-09-07,Romsdal Sparebank,Grønt boliglån,5.32,5.15,33535,8048400,402420,7500
2024-09-07,Ørskog Sparebank,Grønt bustadlån,5.36,5.2,33650,8076000,403800,3000
2024-09-07,NORDirekte (Skagerrak Sparebank),Grønt boliglån,5.36,5.22,33648,8075520,403776,0
2024-09-07,Rindal Sparebank,Grønt boliglån,5.4,5.25,33762,8102880,405144,3000
2024-09-07,Sparebanken Øst,Grønt førstehjemslån,5.44,5.28,33851,8124240,406212,0
2024-09-07,Luster Sparebank,Grønt Bustadlån,5.45,5.29,33883,8131920,406596,2000
2024-09-07,Valle Sparebank,Grønt bustadlån,5.46,5.3,33921,8141040,407052,2500
2024-09-07,Sunndal Sparebank,Grønt førstehjemslån,5.47,5.3,33927,8142480,407124,3500
2024-09-07,Landkreditt Bank AS,Grønt Boliglån 75%,5.47,5.34,33947,8147280,407364,0
2024-09-07,SpareBank 1 Østfold Akershus,Grønt Førstehjemslån,5.5,5.34,34024,8165760,408288,3000
2024-09-08,Romsdal Sparebank,Grønt boliglån,5.32,5.15,33535,8048400,402420,7500
2024-09-08,Ørskog Sparebank,Grønt bustadlån,5.36,5.2,33650,8076000,403800,3000
2024-09-08,NORDirekte (Skagerrak Sparebank),Grønt boliglån,5.36,5.22,33648,8075520,403776,0
2024-09-08,Rindal Sparebank,Grønt boliglån,5.4,5.25,33762,8102880,405144,3000
2024-09-08,Sparebanken Øst,Grønt førstehjemslån,5.44,5.28,33851,8124240,406212,0
2024-09-08,Luster Sparebank,Grønt Bustadlån,5.45,5.29,33883,8131920,406596,2000
2024-09-08,Valle Sparebank,Grønt bustadlån,5.46,5.3,33921,8141040,407052,2500
2024-09-08,Sunndal Sparebank,Grønt førstehjemslån,5.47,5.3,33927,8142480,407124,3500
2024-09-08,Landkreditt Bank AS,Grønt Boliglån 75%,5.47,5.34,33947,8147280,407364,0
2024-09-08,SpareBank 1 Østfold Akershus,Grønt Førstehjemslån,5.5,5.34,34024,8165760,408288,3000
2024-09-09,Romsdal Sparebank,Grønt boliglån,5.32,5.15,33535,8048400,402420,7500
2024-09-09,Ørskog Sparebank,Grønt bustadlån,5.36,5.2,33650,8076000,403800,3000
2024-09-09,NORDirekte (Skagerrak Sparebank),Grønt boliglån,5.36,5.22,33648,8075520,403776,0
2024-09-09,Rindal Sparebank,Grønt boliglån,5.4,5.25,33762,8102880,405144,3000
2024-09-09,Sparebanken Øst,Grønt førstehjemslån,5.44,5.28,33851,8124240,406212,0
2024-09-09,Luster Sparebank,Grønt Bustadlån,5.45,5.29,33883,8131920,406596,2000
2024-09-09,Valle Sparebank,Grønt bustadlån,5.46,5.3,33921,8141040,407052,2500
2024-09-09,Sunndal Sparebank,Grønt førstehjemslån,5.47,5.3,33927,8142480,407124,3500
2024-09-09,Landkreditt Bank AS,Grønt Boliglån 75%,5.47,5.34,33947,8147280,407364,0
2024-09-09,SpareBank 1 Østfold Akershus,Grønt Førstehjemslån,5.5,5.34,34024,8165760,408288,3000
2024-09-10,Romsdal Sparebank,Grønt boliglån,5.32,5.15,33535,8048400,402420,7500
2024-09-10,Ørskog Sparebank,Grønt bustadlån,5.36,5.2,33650,8076000,403800,3000
2024-09-10,NORDirekte (Skagerrak Sparebank),Grønt boliglån,5.36,5.22,33648,8075520,403776,0
2024-09-10,Rindal Sparebank,Grønt boliglån,5.4,5.25,33762,8102880,405144,3000
2024-09-10,Sparebanken Øst,Grønt førstehjemslån,5.44,5.28,33851,8124240,406212,0
2024-09-10,Luster Sparebank,Grønt Bustadlån,5.45,5.29,33883,8131920,406596,2000
2024-09-10,Valle Sparebank,Grønt bustadlån,5.46,5.3,33921,8141040,407052,2500
2024-09-10,Sunndal Sparebank,Grønt førstehjemslån,5.47,5.3,33927,8142480,407124,3500
2024-09-10,Landkreditt Bank AS,Grønt Boliglån 75%,5.47,5.34,33947,8147280,407364,0
2024-09-10,SpareBank 1 Østfold Akershus,Grønt Førstehjemslån,5.5,5.34,34024,8165760,408288,3000
2024-09-11,Romsdal Sparebank,Grønt boliglån,5.32,5.15,33535,8048400,402420,7500
2024-09-11,Ørskog Sparebank,Grønt bustadlån,5.36,5.2,33650,8076000,403800,3000
2024-09-11,NORDirekte (Skagerrak Sparebank),Grønt boliglån,5.36,5.22,33648,8075520,403776,0
2024-09-11,Rindal Sparebank,Grønt boliglån,5.4,5.25,33762,8102880,405144,3000
2024-09-11,Sparebanken Øst,Grønt førstehjemslån,5.44,5.28,33851,8124240,406212,0
2024-09-11,Luster Sparebank,Grønt Bustadlån,5.45,5.29,33883,8131920,406596,2000
2024-09-11,Valle Sparebank,Grønt bustadlån,5.46,5.3,33921,8141040,407052,2500
2024-09-11,Sunndal Sparebank,Grønt førstehjemslån,5.47,5.3,33927,8142480,407124,3500
2024-09-11,Landkreditt Bank AS,Grønt Boliglån 75%,5.47,5.34,33947,8147280,407364,0
2024-09-11,SpareBank 1 Østfold Akershus,Grønt Førstehjemslån,5.5,5.34,34024,8165760,408288,3000
2024-09-12,Romsdal Sparebank,Grønt boliglån,5.32,5.15,33535,8048400,402420,7500
2024-09-12,Ørskog Sparebank,Grønt bustadlån,5.36,5.2,33650,8076000,403800,3000
2024-09-12,NORDirekte (Skagerrak Sparebank),Grønt boliglån,5.36,5.22,33648,8075520,403776,0
2024-09-12,Rindal Sparebank,Grønt boliglån,5.4,5.25,33762,8102880,405144,3000
2024-09-12,Sparebanken Øst,Grønt førstehjemslån,5.44,5.28,33851,8124240,406212,0
2024-09-12,Luster Sparebank,Grønt Bustadlån,5.45,5.29,33883,8131920,406596,2000
2024-09-12,Valle Sparebank,Grønt bustadlån,5.46,5.3,33921,8141040,407052,2500
2024-09-12,Sunndal Sparebank,Grønt førstehjemslån,5.47,5.3,33927,8142480,407124,3500
2024-09-12,Landkreditt Bank AS,Grønt Boliglån 75%,5.47,5.34,33947,8147280,407364,0
2024-09-12,SpareBank 1 Østfold Akershus,Grønt Førstehjemslån,5.5,5.34,34024,8165760,408288,3000
2024-09-13,Romsdal Sparebank,Grønt boliglån,5.32,5.15,33535,8048400,402420,7500
2024-09-13,Ørskog Sparebank,Grønt bustadlån,5.36,5.2,33650,8076000,403800,3000
2024-09-13,NORDirekte (Skagerrak Sparebank),Grønt boliglån,5.36,5.22,33648,8075520,403776,0
2024-09-13,Rindal Sparebank,Grønt boliglån,5.4,5.25,33762,8102880,405144,3000
2024-09-13,Sparebanken Øst,Grønt førstehjemslån,5.44,5.28,33851,8124240,406212,0
2024-09-13,Luster Sparebank,Grønt Bustadlån,5.45,5.29,33883,8131920,406596,2000
2024-09-13,Valle Sparebank,Grønt bustadlån,5.46,5.3,33921,8141040,407052,2500
2024-09-13,Sunndal Sparebank,Grønt førstehjemslån,5.47,5.3,33927,8142480,407124,3500
2024-09-13,Landkreditt Bank AS,Grønt Boliglån 75%,5.47,5.34,33947,8147280,407364,0
2024-09-13,SpareBank 1 Østfold Akershus,Grønt Førstehjemslån,5.5,5.34,34024,8165760,408288,3000
2024-09-14,Romsdal Sparebank,Grønt boliglån,5.32,5.15,33535,8048400,402420,7500
2024-09-14,Ørskog Sparebank,Grønt bustadlån,5.36,5.2,33650,8076000,403800,3000
2024-09-14,NORDirekte (Skagerrak Sparebank),Grønt boliglån,5.36,5.22,33648,8075520,403776,0
2024-09-14,Rindal Sparebank,Grønt boliglån,5.4,5.25,33762,8102880,405144,3000
2024-09-14,Sparebanken Øst,Grønt førstehjemslån,5.44,5.28,33851,8124240,406212,0
2024-09-14,Luster Sparebank,Grønt Bustadlån,5.45,5.29,33883,8131920,406596,2000
2024-09-14,Valle Sparebank,Grønt bustadlån,5.46,5.3,33921,8141040,407052,2500
2024-09-14,Sunndal Sparebank,Grønt førstehjemslån,5.47,5.3,33927,8142480,407124,3500
2024-09-14,Landkreditt Bank AS,Grønt Boliglån 75%,5.47,5.34,33947,8147280,407364,0
2024-09-14,SpareBank 1 Østfold Akershus,Grønt Førstehjemslån,5.5,5.34,34024,8165760,408288,3000
2024-09-15,Romsdal Sparebank,Grønt boliglån,5.32,5.15,33535,8048400,402420,7500
2024-09-15,Ørskog Sparebank,Grønt bustadlån,5.36,5.2,33650,8076000,403800,3000
2024-09-15,NORDirekte (Skagerrak Sparebank),Grønt boliglån,5.36,5.22,33648,8075520,403776,0
2024-09-15,Rindal Sparebank,Grønt boliglån,5.4,5.25,33762,8102880,405144,3000
2024-09-15,Sparebanken Øst,Grønt førstehjemslån,5.44,5.28,33851,8124240,406212,0
2024-09-15,Luster Sparebank,Grønt Bustadlån,5.45,5.29,33883,8131920,406596,2000
2024-09-15,Valle Sparebank,Grønt bustadlån,5.46,5.3,33921,8141040,407052,2500
2024-09-15,Sunndal Sparebank,Grønt førstehjemslån,5.47,5.3,33927,8142480,407124,3500
2024-09-15,Landkreditt Bank AS,Grønt Boliglån 75%,5.47,5.34,33947,8147280,407364,0
2024-09-15,SpareBank 1 Østfold Akershus,Grønt Førstehjemslån,5.5,5.34,34024,8165760,408288,3000
2024-09-16,Romsdal Sparebank,Grønt boliglån,5.32,5.15,33535,8048400,402420,7500
2024-09-16,Ørskog Sparebank,Grønt bustadlån,5.36,5.2,33650,8076000,403800,3000
2024-09-16,NORDirekte (Skagerrak Sparebank),Grønt boliglån,5.36,5.22,33648,8075520,403776,0
2024-09-16,Rindal Sparebank,Grønt boliglån,5.4,5.25,33762,8102880,405144,3000
2024-09-16,Sparebanken Øst,Grønt førstehjemslån,5.44,5.28,33851,8124240,406212,0
2024-09-16,Luster Sparebank,Grønt Bustadlån,5.45,5.29,33883,8131920,406596,2000
2024-09-16,Valle Sparebank,Grønt bustadlån,5.46,5.3,33921,8141040,407052,2500
2024-09-16,Sunndal Sparebank,Grønt førstehjemslån,5.47,5.3,33927,8142480,407124,3500
2024-09-16,Landkreditt Bank AS,Grønt Boliglån 75%,5.47,5.34,33947,8147280,407364,0
2024-09-16,SpareBank 1 Østfold Akershus,Grønt Førstehjemslån,5.5,5.34,34024,8165760,408288,3000
2024-09-17,Romsdal Sparebank,Grønt boliglån,5.32,5.15,33535,8048400,402420,7500
2024-09-17,Ørskog Sparebank,Grønt bustadlån,5.36,5.2,33650,8076000,403800,3000
2024-09-17,NORDirekte (Skagerrak Sparebank),Grønt boliglån,5.36,5.22,33648,8075520,403776,0
2024-09-17,Rindal Sparebank,Grønt boliglån,5.4,5.25,33762,8102880,405144,3000
2024-09-17,Sparebanken Øst,Grønt førstehjemslån,5.44,5.28,33851,8124240,406212,0
2024-09-17,Luster Sparebank,Grønt Bustadlån,5.45,5.29,33883,8131920,406596,2000
2024-09-17,Valle Sparebank,Grønt bustadlån,5.46,5.3,33921,8141040,407052,2500
2024-09-17,Sunndal Sparebank,Grønt førstehjemslån,5.47,5.3,33927,8142480,407124,3500
2024-09-17,Landkreditt Bank AS,Grønt Boliglån 75%,5.47,5.34,33947,8147280,407364,0
2024-09-17,SpareBank 1 Østfold Akershus,Grønt Førstehjemslån,5.5,5.34,34024,8165760,408288,3000
2024-09-18,Romsdal Sparebank,Grønt boliglån,5.32,5.15,33535,8048400,402420,7500
2024-09-18,Ørskog Sparebank,Grønt bustadlån,5.36,5.2,33650,8076000,403800,3000
2024-09-18,NORDirekte (Skagerrak Sparebank),Grønt boliglån,5.36,5.22,33648,8075520,403776,0
2024-09-18,Rindal Sparebank,Grønt boliglån,5.4,5.25,33762,8102880,405144,3000
2024-09-18,Sparebanken Øst,Grønt førstehjemslån,5.44,5.28,33851,8124240,406212,0
2024-09-18,Luster Sparebank,Grønt Bustadlån,5.45,5.29,33883,8131920,406596,2000
2024-09-18,Valle Sparebank,Grønt bustadlån,5.46,5.3,33921,8141040,407052,2500
2024-09-18,Sunndal Sparebank,Grønt førstehjemslån,5.47,5.3,33927,8142480,407124,3500
2024-09-18,Landkreditt Bank AS,Grønt Boliglån 75%,5.47,5.34,33947,8147280,407364,0
2024-09-18,SpareBank 1 Østfold Akershus,Grønt Førstehjemslån,5.5,5.34,34024,8165760,408288,3000
2024-09-19,Romsdal Sparebank,Grønt boliglån,5.32,5.15,33535,8048400,402420,7500
2024-09-19,Ørskog Sparebank,Grønt bustadlån,5.36,5.2,33650,8076000,403800,3000
2024-09-19,NORDirekte (Skagerrak Sparebank),Grønt boliglån,5.36,5.22,33648,8075520,403776,0
2024-09-19,Rindal Sparebank,Grønt boliglån,5.4,5.25,33762,8102880,405144,3000
2024-09-19,Sparebanken Øst,Grønt førstehjemslån,5.44,5.28,33851,8124240,406212,0
2024-09-19,Luster Sparebank,Grønt Bustadlån,5.45,5.29,33883,8131920,406596,2000
2024-09-19,Valle Sparebank,Grønt bustadlån,5.46,5.3,33921,8141040,407052,2500
2024-09-19,Sunndal Sparebank,Grønt førstehjemslån,5.47,5.3,33927,8142480,407124,3500
2024-09-19,Landkreditt Bank AS,Grønt Boliglån 75%,5.47,5.34,33947,8147280,407364,0
2024-09-19,SpareBank 1 Østfold Akershus,Grønt Førstehjemslån,5.5,5.34,34024,8165760,408288,3000
2024-09-20,Romsdal Sparebank,Grønt boliglån,5.32,5.15,33535,8048400,402420,7500
2024-09-20,Ørskog Sparebank,Grønt bustadlån,5.36,5.2,33650,8076000,403800,3000
2024-09-20,NORDirekte (Skagerrak Sparebank),Grønt boliglån,5.36,5.22,33648,8075520,403776,0
2024-09-20,Rindal Sparebank,Grønt boliglån,5.4,5.25,33762,8102880,405144,3000
2024-09-20,Sparebanken Øst,Grønt førstehjemslån,5.44,5.28,33851,8124240,406212,0
2024-09-20,Luster Sparebank,Grønt Bustadlån,5.45,5.29,33883,8131920,406596,2000
2024-09-20,Valle Sparebank,Grønt bustadlån,5.46,5.3,33921,8141040,407052,2500
2024-09-20,Sunndal Sparebank,Grønt førstehjemslån,5.47,5.3,33927,8142480,407124,3500
2024-09-20,Landkreditt Bank AS,Grønt Boliglån 75%,5.47,5.34,33947,8147280,407364,0
2024-09-20,SpareBank 1 Østfold Akershus,Grønt Førstehjemslån,5.5,5.34,34024,8165760,408288,3000
2024-09-21,Romsdal Sparebank,Grønt boliglån,5.32,5.15,33535,8048400,402420,7500
2024-09-21,Ørskog Sparebank,Grønt bustadlån,5.36,5.2,33650,8076000,403800,3000
2024-09-21,NORDirekte (Skagerrak Sparebank),Grønt boliglån,5.36,5.22,33648,8075520,403776,0
2024-09-21,Rindal Sparebank,Grønt boliglån,5.4,5.25,33762,8102880,405144,3000
2024-09-21,Sparebanken Øst,Grønt førstehjemslån,5.44,5.28,33851,8124240,406212,0
2024-09-21,Luster Sparebank,Grønt Bustadlån,5.45,5.29,33883,8131920,406596,2000
2024-09-21,Valle Sparebank,Grønt bustadlån,5.46,5.3,33921,8141040,407052,2500
2024-09-21,Sunndal Sparebank,Grønt førstehjemslån,5.47,5.3,33927,8142480,407124,3500
2024-09-21,Landkreditt Bank AS,Grønt Boliglån 75%,5.47,5.34,33947,8147280,407364,0
2024-09-21,SpareBank 1 Østfold Akershus,Grønt Førstehjemslån,5.5,5.34,34024,8165760,408288,3000
2024-09-22,Romsdal Sparebank,Grønt boliglån,5.32,5.15,33535,8048400,402420,7500
2024-09-22,Ørskog Sparebank,Grønt bustadlån,5.36,5.2,33650,8076000,403800,3000
2024-09-22,NORDirekte (Skagerrak Sparebank),Grønt boliglån,5.36,5.22,33648,8075520,403776,0
2024-09-22,Rindal Sparebank,Grønt boliglån,5.4,5.25,33762,8102880,405144,3000
2024-09-22,Sparebanken Øst,Grønt førstehjemslån,5.44,5.28,33851,8124240,406212,0
2024-09-22,Luster Sparebank,Grønt Bustadlån,5.45,5.29,33883,8131920,406596,2000
2024-09-22,Valle Sparebank,Grønt bustadlån,5.46,5.3,33921,8141040,407052,2500
2024-09-22,Sunndal Sparebank,Grønt førstehjemslån,5.47,5.3,33927,8142480,407124,3500
2024-09-22,Landkreditt Bank AS,Grønt Boliglån 75%,5.47,5.34,33947,8147280,407364,0
2024-09-22,SpareBank 1 Østfold Akershus,Grønt Førstehjemslån,5.5,5.34,34024,8165760,408288,3000
2024-09-23,Romsdal Sparebank,Grønt boliglån,5.32,5.15,33535,8048400,402420,7500
2024-09-23,Ørskog Sparebank,Grønt bustadlån,5.36,5.2,33650,8076000,403800,3000
2024-09-23,NORDirekte (Skagerrak Sparebank),Grønt boliglån,5.36,5.22,33648,8075520,403776,0
2024-09-23,Rindal Sparebank,Grønt boliglån,5.4,5.25,33762,8102880,405144,3000
2024-09-23,Sparebanken Øst,Grønt førstehjemslån,5.44,5.28,33851,8124240,406212,0
2024-09-23,Luster Sparebank,Grønt Bustadlån,5.45,5.29,33883,8131920,406596,2000
2024-09-23,Valle Sparebank,Grønt bustadlån,5.46,5.3,33921,8141040,407052,2500
2024-09-23,Sunndal Sparebank,Grønt førstehjemslån,5.47,5.3,33927,8142480,407124,3500
2024-09-23,Landkreditt Bank AS,Grønt Boliglån 75%,5.47,5.34,33947,8147280,407364,0
2024-09-23,SpareBank 1 Østfold Akershus,Grønt Førstehjemslån,5.5,5.34,34024,8165760,408288,3000
2024-09-24,Romsdal Sparebank,Grønt boliglån,5.32,5.15,33535,8048400,402420,7500
2024-09-24,Ørskog Sparebank,Grønt bustadlån,5.36,5.2,33650,8076000,403800,3000
2024-09-24,NORDirekte (Skagerrak Sparebank),Grønt boliglån,5.36,5.22,33648,8075520,403776,0
2024-09-24,Rindal Sparebank,Grønt boliglån,5.4,5.25,33762,8102880,405144,3000
2024-09-24,Sparebanken Øst,Grønt førstehjemslån,5.44,5.28,33851,8124240,406212,0
2024-09-24,Luster Sparebank,Grønt Bustadlån,5.45,5.29,33883,8131920,406596,2000
2024-09-24,Valle Sparebank,Grønt bustadlån,5.46,5.3,33921,8141040,407052,2500
2024-09-24,Sunndal Sparebank,Grønt førstehjemslån,5.47,5.3,33927,8142480,407124,3500
2024-09-24,Landkreditt Bank AS,Grønt Boliglån 75%,5.47,5.34,33947,8147280,407364,0
2024-09-24,SpareBank 1 Østfold Akershus,Grønt Førstehjemslån,5.5,5.34,34024,8165760,408288,3000
2024-09-25,Romsdal Sparebank,Grønt boliglån,5.32,5.15,33535,8048400,402420,7500
2024-09-25,Ørskog Sparebank,Grønt bustadlån,5.36,5.2,33650,8076000,403800,3000
2024-09-25,NORDirekte (Skagerrak Sparebank),Grønt boliglån,5.36,5.22,33648,8075520,403776,0
2024-09-25,Rindal Sparebank,Grønt boliglån,5.4,5.25,33762,8102880,405144,3000
2024-09-25,Sparebanken Øst,Grønt førstehjemslån,5.44,5.28,33851,8124240,406212,0
2024-09-25,Luster Sparebank,Grønt Bustadlån,5.45,5.29,33883,8131920,406596,2000
2024-09-25,Valle Sparebank,Grønt bustadlån,5.46,5.3,33921,8141040,407052,2500
2024-09-25,Sunndal Sparebank,Grønt førstehjemslån,5.47,5.3,33927,8142480,407124,3500
2024-09-25,Landkreditt Bank AS,Grønt Boliglån 75%,5.47,5.34,33947,8147280,407364,0
2024-09-25,SpareBank 1 Østfold Akershus,Grønt Førstehjemslån,5.5,5.34,34024,8165760,408288,3000
2024-09-26,Romsdal Sparebank,Grønt boliglån,5.32,5.15,33535,8048400,402420,7500
2024-09-26,Ørskog Sparebank,Grønt bustadlån,5.36,5.2,33650,8076000,403800,3000
2024-09-26,NORDirekte (Skagerrak Sparebank),Grønt boliglån,5.36,5.22,33648,8075520,403776,0
2024-09-26,Rindal Sparebank,Grønt boliglån,5.4,5.25,33762,8102880,405144,3000
2024-09-26,Sparebanken Øst,Grønt førstehjemslån,5.44,5.28,33851,8124240,406212,0
2024-09-26,Luster Sparebank,Grønt Bustadlån,5.45,5.29,33883,8131920,406596,2000
2024-09-26,Valle Sparebank,Grønt bustadlån,5.46,5.3,33921,8141040,407052,2500
2024-09-26,Sunndal Sparebank,Grønt førstehjemslån,5.47,5.3,33927,8142480,407124,3500
2024-09-26,Landkreditt Bank AS,Grønt Boliglån 75%,5.47,5.34,33947,8147280,407364,0
2024-09-26,SpareBank 1 Østfold Akershus,Grønt Førstehjemslån,5.5,5.34,34024,8165760,408288,3000
2024-09-27,Romsdal Sparebank,Grønt boliglån,5.32,5.15,33535,8048400,402420,7500
2024-09-27,Ørskog Sparebank,Grønt bustadlån,5.36,5.2,33650,8076000,403800,3000
2024-09-27,NORDirekte (Skagerrak Sparebank),Grønt boliglån,5.36,5.22,33648,8075520,403776,0
2024-09-27,Rindal Sparebank,Grønt boliglån,5.4,5.25,33762,8102880,405144,3000
2024-09-27,Sparebanken Øst,Grønt førstehjemslån,5.44,5.28,33851,8124240,406212,0
2024-09-27,Luster Sparebank,Grønt Bustadlån,5.45,5.29,33883,8131920,406596,2000
2024-09-27,Valle Sparebank,Grønt bustadlån,5.46,5.3,33921,8141040,407052,2500
2024-09-27,Sunndal Sparebank,Grønt førstehjemslån,5.47,5.3,33927,8142480,407124,3500
2024-09-27,Landkreditt Bank AS,Grønt Boliglån 75%,5.47,5.34,33947,8147280,407364,0
2024-09-27,SpareBank 1 Østfold Akershus,Grønt Førstehjemslån,5.5,5.34,34024,8165760,408288,3000
2024-09-28,Romsdal Sparebank,Grønt boliglån,5.32,5.15,33535,8048400,402420,7500
2024-09-28,Ørskog Sparebank,Grønt bustadlån,5.36,5.2,33650,8076000,403800,3000
2024-09-28,NORDirekte (Skagerrak Sparebank),Grønt boliglån,5.36,5.22,33648,8075520,403776,0
2024-09-28,Rindal Sparebank,Grønt boliglån,5.4,5.25,33762,8102880,405144,3000
2024-09-28,Sparebanken Øst,Grønt førstehjemslån,5.44,5.28,33851,8124240,406212,0
2024-09-28,Luster Sparebank,Grønt Bustadlån,5.45,5.29,33883,8131920,406596,2000
2024-09-28,Valle Sparebank,Grønt bustadlån,5.46,5.3,33921,8141040,407052,2500
2024-09-28,Sunndal Sparebank,Grønt førstehjemslån,5.47,5.3,33927,8142480,407124,3500
2024-09-28,Landkreditt Bank AS,Grønt Boliglån 75%,5.47,5.34,33947,8147280,407364,0
2024-09-28,SpareBank 1 Østfold Akershus,Grønt Førstehjemslån,5.5,5.34,34024,8165760,408288,3000
2024-09-29,Romsdal Sparebank,Grønt boliglån,5.32,5.15,33535,8048400,402420,7500
2024-09-29,Ørskog Sparebank,Grønt bustadlån,5.36,5.2,33650,8076000,403800,3000
2024-09-29,NORDirekte (Skagerrak Sparebank),Grønt boliglån,5.36,5.22,33648,8075520,403776,0
2024-09-29,Rindal Sparebank,Grønt boliglån,5.4,5.25,33762,8102880,405144,3000
2024-09-29,Sparebanken Øst,Grønt førstehjemslån,5.44,5.28,33851,8124240,406212,0
2024-09-29,Luster Sparebank,Grønt Bustadlån,5.45,5.29,33883,8131920,406596,2000
2024-09-29,Valle Sparebank,Grønt bustadlån,5.46,5.3,33921,8141040,407052,2500
2024-09-29,Sunndal Sparebank,Grønt førstehjemslån,5.47,5.3,33927,8142480,407124,3500
2024-09-29,Landkreditt Bank AS,Grønt Boliglån 75%,5.47,5.34,33947,8147280,407364,0
2024-09-29,SpareBank 1 Østfold Akershus,Grønt Førstehjemslån,5.5,5.34,34024,8165760,408288,3000
2024-09-30,Romsdal Sparebank,Grønt boliglån,5.32,5.15,33535,8048400,402420,7500
