Date,Quote Currency,AUD,BDT,BGN,BRL,BYN,CAD,CHF,CNY,CZK,DKK,EUR,GBP,HKD,HRK,HUF,I44,IDR,ILS,INR,ISK,JPY,KRW,MMK,MXN,MYR,NZD,PHP,PKR,PLN,RON,RUB,SEK,SGD,THB,TRY,TWD,TWI,USD,XDR,ZAR,VND
2000-12-20,NOK,4.9282,,416.04,,,5.893,536.64,,23.437,109.04,8.1365,13.181,1.1515,,3.0780000000000003,102.93,0.0969999999999999,,,10.47,7.9731,0.738,,,2.3531,3.909,17.899,,2.114,,,93.5,5.1835,21.047,,27.11,107.23,8.9817,11.6348,1.1756,
2000-12-21,NOK,4.9318,,418.26,,,5.8726,536.41,,23.482,109.57,8.177,13.231,1.1463,,3.092,103.1,0.095,,,10.48,7.9877,0.7285,,,2.3333,3.9256,17.766,,2.12,,,93.69,5.1665,21.089,,26.95,107.54,8.9405,11.6296,1.1714,
2000-12-22,NOK,4.932,,419.28,,,5.829,538.21,,23.471,109.75,8.1915,13.123,1.1367,,3.093,102.81,,,,10.48,7.8931,0.7165,,,,3.894,,,2.123,,,92.99,5.1344,21.083,,26.743,107.2,8.8653,11.5665,1.168,
2000-12-25,NOK,,,,,,,,,,,,,,,,102.81,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-26,NOK,,,,,,,,,,,,,,,,102.8,0.096,,,,,,,,2.3318,,17.755,,,,,,,,,,,,,,
2000-12-27,NOK,4.9271,,,,,5.8658,541.13,,23.588,110.49,8.2485,13.189,1.136,,3.1060000000000003,103.11,0.095,,,10.49,7.7757,0.7040000000000001,,,2.3393,3.9124,17.84,,2.148,,,93.1,5.1309,20.725,,26.686,107.56,8.8598,11.5594,,
2000-12-28,NOK,4.9269,,,,,5.8854,540.23,,23.538,110.55,8.2525,13.229,1.1396,,3.113,103.18,0.093,,,10.49,7.7561,0.7096,,,2.3289,3.9232,17.768,,2.144,,,93.32,5.1328,20.59800000000001,,26.811,107.7,8.888,11.5752,,
2000-12-29,NOK,4.9097,,421.3,,,5.8958,540.54,,23.493,110.32,8.2335,13.193,1.1344,,3.107,102.93,,,,10.45,7.7006,0.6995,,,,3.8984,,,2.139,,,93.23,5.1057,20.412,,26.708,107.42,8.8485,11.5288,1.1697,
2001-01-01,NOK,,,,,,,,,,,,,,,,102.9,0.092,,,,,,,,2.3201,,17.666,,,,,,,,,,,,,,
2001-01-02,NOK,4.9311,,424.73,,,5.8849,545.83,,23.657,111.33,8.3065,13.154000000000002,1.1302,,3.14,103.2,0.092,,,10.42,7.6727,0.6908,,,2.2963,3.8879,17.191,,2.151,,,93.46,5.0817,20.137,,26.745,107.86,8.8151,11.5391,1.1644,
2001-01-03,NOK,4.9155,,425.12,,,5.8282,546.29,,23.504,111.46,8.3145,13.145,1.1185,,3.143,102.99,0.092,,,10.4,7.6364,0.6865,,,2.3016,3.9087,17.232,,2.13,,,92.93,5.0376,20.042,,26.405,107.64,8.7246,11.4757,1.1659,
2001-01-04,NOK,4.9364,,422.94,,,5.8489,543.54,,23.524,110.84,8.271,13.075,1.1212,,3.124,102.67,0.092,,,10.36,7.6406,0.6947,,,2.2861,3.8904,17.082,,2.122,,,92.77,5.0467,20.14,,26.54,107.29,8.745,11.4673,1.1648,
2001-01-05,NOK,4.9546,,423.92,,,5.7785,542.25,,23.529,111.09,8.291,13.059,1.1137,,3.13,102.6,0.092,,,10.35,7.4546,0.6881,,,2.2996,3.9221,17.183,,2.131,,,92.82,5.0094,20.086,,26.424,107.2,8.6862,11.3916,1.1568,
2001-01-08,NOK,4.9555,,424.3,,,5.8387,543.38,,23.592,111.16,8.298,13.113,1.1202,,3.132,102.86,0.093,,,10.38,7.5061,0.6901,,,2.3095,3.9351,17.257,,2.135,,,92.94,5.0548,20.308,,26.639,107.43,8.7375,11.4474,1.1551,
2001-01-09,NOK,4.9201,,421.8,,,5.8661,541.59,,23.51,110.52,8.2495,13.065,1.125,,3.113,102.44,0.092,,,10.36,7.5837,0.6835,,,2.2944,3.9025,17.160999999999998,,2.123,,,92.17,5.0657,20.348,,26.876,106.95,8.7751,11.4548,1.1423,
2001-01-10,NOK,4.8703,,419.52,,,5.8266,538.28,,23.364,109.91,8.205,13.007,1.1177,,3.095,101.86,0.09,,,10.3,7.5048,0.6882,,,2.2663,3.9077,16.884,,2.099,,,91.95,5.026,20.156,,26.684,106.43,8.7176,11.3798,1.1077,
2001-01-11,NOK,4.8094,,419.31,,,5.7508,535.11,,23.197,109.82,8.2,12.913,1.104,,3.094,101.48,0.09,,,10.23,7.3378,0.6737,,,2.2569,3.8763,16.748,,2.091,,,92.26,4.9607,19.772,,26.397,106.09,8.6107,11.2402,1.0901,
2001-01-12,NOK,4.8139,,418.48,,,5.7463,531.15,,23.148000000000003,109.62,8.185,12.773,1.0994,,3.087,101.34,0.091,,,10.2,7.2853,0.6692,,,2.2922,3.8696,16.910999999999998,,2.093,,,92.41,4.9486,19.781,,26.288,105.79,8.5752,11.2158,1.0821,
2001-01-15,NOK,4.8164,,419.83,,,5.7946,532.25,,23.29,109.98,8.211,12.854,1.1166,,3.097,101.83,0.092,,,10.27,7.3365,0.6773,,,2.2953,3.8669,16.675,,2.12,,,92.58,5.0162,20.044,,26.699,106.3,8.7092,11.3287,1.1042,
2001-01-16,NOK,4.8488,,419.8,,,5.8044,533.51,,23.169,109.93,8.208,12.811,1.1181,,3.0980000000000003,101.75,0.093,,,10.26,7.3767,0.6798,,,2.3032,3.8886,16.480999999999998,,2.129,,,91.92,5.0269,20.21,,26.735,106.14,8.7208,11.3408,1.1156,
2001-01-17,NOK,4.8729,,420.81,,,5.8056,534.86,,23.144,110.13,8.222999999999999,12.917,1.122,,3.102,102.02,0.093,,,10.29,7.4349,0.6848,,,2.3025,3.9194,16.171,,2.132,,,92.06,5.0507,20.256,,26.829,106.46,8.7516,11.3747,1.1227,
2001-01-18,NOK,4.8594,,421.36,,,5.7953,538.31,,23.295,110.18,8.227,12.885,1.1217,,3.104,102.01,0.093,,,10.27,7.3931,0.6813,,,2.3035,3.9079,16.059,,2.127,,,92.16,5.0306,20.228,,26.81900000000001,106.44,8.7484,11.3712,1.1046,
2001-01-19,NOK,4.8921,,420.88,,,5.7998,538.84,,23.39,110.18,8.227,12.895,1.1221,,3.104,102.22,0.094,,,10.29,7.4345,0.6851,,,2.3262,3.9243,18.224,,2.136,,,92.57,5.0361,20.33,,26.863000000000003,106.6,8.7521,11.3884,1.1072,
2001-01-22,NOK,4.8828,,420.15,,,5.8554,535.27,,23.345,109.97,8.211,12.85,1.1332,,3.099,102.17,0.094,,,10.3,7.5831,0.6940000000000001,,,2.3154,3.9425,18.046,,2.13,,,91.92,5.0937,20.531,,27.15,106.51,8.8385,11.4638,1.1213,
2001-01-23,NOK,4.8837,,423.26,,,5.8455,540.32,,23.531,110.83,8.2755,12.955,1.1279,,3.123,102.68,0.095,,,10.28,7.5082,0.6902,,,2.3378,3.939,18.222,,2.148,,,92.37,5.0516,20.423,,27.006,107.06,8.7972,11.4536,1.1185,
2001-01-24,NOK,4.8884,,422.17,,,5.8724,538.8,,23.611,110.62,8.256,13.02,1.1389,,3.115,102.91,0.096,,,10.35,7.5198,0.6978,,,2.3669,3.9455,18.431,,2.1630000000000003,,,92.66,5.1013,20.642,,27.291,107.19,8.8832,11.5084,1.1271,
2001-01-25,NOK,4.8915,,420.72,,,5.9346,539.52,,23.551,110.23,8.226,13.049,1.1532,,3.103,102.9,0.095,,,10.34,7.6771,0.706,,,2.3413,3.9021,18.231,,2.1630000000000003,,,92.43,5.1625,20.909,,27.632,107.21,8.9941,11.5849,1.1414,
2001-01-26,NOK,4.8172,,419.95,,,5.9158,537.37,,23.593000000000004,110.03,8.21,13.001,1.1407,,3.097,102.55,0.095,,,10.33,7.6237,0.695,,,2.3462,3.8706,18.009,,2.153,,,92.18,5.0946,20.78,,27.32,106.83,8.8968,11.5282,1.1248,
2001-01-29,NOK,4.8419,,419.14,,,5.9277,538.15,,23.576,109.82,8.195,13.0,1.1429,,3.091,102.57,0.095,,,10.32,7.6482,0.7047,,,2.3428,3.882,18.074,,2.157,,,92.49,5.104,20.904,,27.413,106.87,8.9144,11.5157,1.1315,
2001-01-30,NOK,4.8492,,418.6,,,5.9284,538.44,,23.62,109.73,8.1865,12.999,1.1413,,3.087,102.46,0.094,,,10.32,7.6239,0.7034,,,2.3238,3.8806,17.891,,2.1590000000000003,,,92.6,5.093,20.856,,27.524,106.81,8.9013,11.4943,1.131,
2001-01-31,NOK,4.8168,,419.54,,,5.88,536.2,,23.652,109.97,8.205,12.887,1.1321,,3.094,102.31,0.093,,,10.28,7.6064,0.7012,,,2.2981,3.8862,17.855999999999995,,2.161,,,92.82,5.0667,20.784,,27.327,106.78,8.8292,11.4585,1.1389,
2001-02-01,NOK,4.842,,420.06,,,5.8352,535.85,,23.545,110.04,8.213,12.890999999999998,1.1196,,3.096,102.08,0.092,,,10.24,7.5557,0.6949,,,2.2956,3.9041,17.8,,2.156,,,92.31,5.0137,20.654,,27.0,106.56,8.7317,11.3987,1.127,
2001-02-02,NOK,4.8381,,419.63,,,5.8415,533.59,,23.536,109.95,8.205,12.893,1.1184,,3.093,101.98,0.092,,,10.3,7.5671,0.6986,,,2.2907,3.9268,17.837,,2.1630000000000003,,,92.05,5.0208,20.613000000000003,,27.046,106.47,8.7222,11.3865,1.1276,
2001-02-05,NOK,4.8098,,419.66,,,5.8156,533.32,,23.549,109.91,8.204,12.845,1.1161,,3.092,101.87,0.091,,,10.32,7.5418,0.6895,,,2.3081,3.8478,17.934,,2.162,,,91.81,4.9973,20.44,,26.966,106.29,8.7045,11.3581,1.1192,
2001-02-06,NOK,4.8074,,418.37,,,5.8045,531.36,,23.583,109.53,8.175,12.842,1.1243,,3.0810000000000004,101.83,0.092,,,10.29,7.6366,0.6971,,,2.3106,3.8735,18.141,,2.154,,,91.68,5.0317,20.639,,27.218000000000004,106.2,8.7696,11.4228,1.1249,
2001-02-07,NOK,4.8077,,418.97,,,5.81,531.93,,23.614,109.71,8.1875,12.865,1.1256,,3.0860000000000003,101.98,0.092,,,10.29,7.5558,0.6945,,,2.3326,3.8873,18.312,,2.162,,,91.87,5.0224,20.637,,27.251,106.31,8.7802,11.4189,1.1224,
2001-02-08,NOK,4.8124,,418.28,,,5.872000000000001,533.67,,23.583,109.52,8.1715,12.858,1.1363,,3.0780000000000003,102.11,0.092,,,10.3,7.6391,0.7009,,,2.3348,3.8893,18.462,,2.168,,,92.03,5.0764,20.851,,27.507,106.4,8.8628,11.52,1.1099,
2001-02-09,NOK,4.7673,,418.97,,,5.8757,533.33,,23.678,109.71,8.1855,12.826,1.1374,,3.083,102.06,0.092,,,10.34,7.5582,0.7032,,,2.3239,3.8831,18.397,,2.161,,,91.85,5.0769,20.822,,27.533,106.38,8.8712,11.5166,1.1246,
2001-02-12,NOK,4.7452,,419.75,,,5.8319,533.67,,23.689,109.92,8.202,12.82,1.1322,,3.089,102.04,0.093,,,10.33,7.5096,0.6984,,,2.3313,3.855,18.611,,2.166,,,91.65,5.0558,20.722,,27.365,106.34,8.8307,11.4587,1.1253,
2001-02-13,NOK,4.7626,,420.52,,,5.8088,534.51,,23.763,110.13,8.2165,12.887,1.1358,,3.093,102.29,0.094,,,10.35,7.5665,0.7061,,,2.3569,3.8655,18.853,,2.174,,,91.37,5.0779,20.869,,27.439,106.54,8.8588,11.5044,1.1271,
2001-02-14,NOK,4.7437,,420.6,,,5.8837,535.27,,23.835,110.15,8.219,13.034,1.1481,,3.095,102.66,0.094,,,10.4,7.7094,0.7155,,,2.3764,3.8629,18.87,,2.19,,,90.96,5.1308,21.133000000000006,,27.751,106.84,8.9551,11.6389,1.1332,
2001-02-15,NOK,4.7355,,420.66,,,5.9043,535.91,,23.799,109.98,8.2075,13.071,1.1577,,3.089,102.76,0.094,,,10.42,7.7789,0.7239,,,2.3668,3.8356,19.093,,2.199,,,91.01,5.1792,21.283,,27.914,106.95,9.0292,11.7383,1.1517,
2001-02-16,NOK,4.7471,,420.86,,,5.8573,533.18,,23.788,109.79,8.195,13.041,1.153,,3.085,102.62,0.093,,,10.41,7.8137,0.7241,,,2.344,3.8547,18.791,,2.195,,,91.45,5.1762,21.159,,27.867,106.92,8.9926,11.7094,1.139,
2001-02-19,NOK,4.7147,,421.32,,,5.7781,534.18,,23.685,109.95,8.206,12.935,1.1419,,3.089,102.46,0.094,,,10.34,7.69,0.7143,,,2.3851,3.8427,19.131,,2.177,,,91.25,5.1259,20.896,,27.589,106.63,8.907,11.5856,1.1522,
2001-02-20,NOK,4.7468,,422.23,,,5.9014,535.44,,23.79,110.14,8.2195,13.018,1.1619,,3.093,103.01,0.094,,,10.42,7.8385,0.7348,,,2.3719,3.8696,18.993,,2.2030000000000003,,,91.69,5.2091,21.231,,28.1,107.24,9.0623,11.7863,1.1635,
2001-02-21,NOK,4.7474,,422.95,,,5.847,536.59,,23.731,110.43,8.2425,13.011,1.1554,,3.102,103.02,0.095,,,10.41,7.7257,0.7281,,,2.4006,3.8648,19.002,,2.184,,,91.53,5.1658,20.995,,27.945,107.19,9.0121,11.7096,1.1584,
2001-02-22,NOK,4.7633,,423.98,,,5.9356,539.27,,23.799,110.66,8.26,13.174,1.1694,,3.102,103.22,0.094,,,10.48,7.842,0.7325,,,2.394,3.897,18.913,,2.194,,,91.24,5.2278,21.19400000000001,,28.195,107.61,9.121,11.856,1.1641,
2001-02-23,NOK,4.7497,,423.13,,,5.9163,537.73,,23.846,110.48,8.2455,13.161,1.1663,,3.0980000000000003,102.92,0.093,,,10.45,7.8009,0.7285,,,2.377,3.9087,18.815,,2.198,,,90.79,5.2124,21.153,,28.121,107.33,9.097,11.8202,1.1578,
2001-02-26,NOK,4.7428,,421.78,,,5.8866,536.15,,23.78,110.16,8.222999999999999,13.088,1.1579,,3.089,102.67,0.092,,,10.4,7.7524,0.7237,,,2.3635,3.9241,18.67,,2.196,,,91.13,5.1785,21.03,,27.917,107.07,9.0313,11.7397,1.1623,
2001-02-27,NOK,4.7214,,422.06,,,5.8725,535.43,,23.776,110.24,8.2285,12.96,1.1513,,3.09,102.45,0.091,,,10.37,7.7328,0.7203,,,2.3462,3.8951,18.533,,2.194,,,91.06,5.1563,20.964,,27.759,106.89,8.9801,11.6758,1.1599,
2001-02-28,NOK,4.6956,,422.64,,,5.8257,534.77,,23.798,110.46,8.244,12.907,1.1429,,3.097,102.28,0.091,,,10.34,7.6017,0.711,,,2.3375,3.8496,18.426,,2.206,,,91.01,5.1138,20.683000000000003,,27.556,106.75,8.9144,11.5737,1.1615,
2001-03-01,NOK,4.6895,,422.05,,,5.7675,534.16,,23.716,110.31,8.232000000000001,12.879,1.1387,,3.09,101.99,0.089,,,10.32,7.5717,0.7043,,,2.3105,3.8415,18.157,,2.207,,,90.98,5.0881,20.537,,27.432,106.56,8.8812,11.5312,1.1497,
2001-03-02,NOK,4.632,,420.82,,,5.6733,534.46,,23.586,110.1,8.2195,12.932,1.1255,,3.085,101.69,0.09,,,10.27,7.3684,0.6929,,,2.3264,3.8314,18.456,,2.209,,,90.91,5.0226,20.298,,27.137,106.23,8.7787,11.380999999999998,1.1316,
2001-03-05,NOK,4.6182,,421.2,,,5.7276,534.99,,24.056,110.19,8.226,12.995,1.1334,,3.089,101.94,0.09,,,10.3,7.4015,0.6945,,,2.3348,3.8195,18.559,,2.215,,,90.73,5.0423,20.316,,27.327,106.39,8.8404,11.461,1.1445,
2001-03-06,NOK,4.5978,,421.2,,,5.7507,535.45,,23.663,110.3,8.2315,13.018,1.1373,,3.092,102.13,0.089,,,10.31,7.4907,0.7011,,,2.3467,3.803,18.564,,2.227,,,91.11,5.0584,20.433,,27.414,106.66,8.8711,11.5023,1.1304,
2001-03-07,NOK,4.5297,,420.38,,,5.7072,534.45,,23.548,110.09,8.2155,12.922,1.1317,,3.085,101.69,0.09,,,10.27,7.3761,0.6931,,,2.3233,3.7485,18.393,,2.232,,,90.74,5.0242,20.234,,27.27,106.22,8.8272,11.4454,1.1218,
2001-03-08,NOK,4.4872,,420.77,,,5.6889,533.21,,23.678,110.15,8.221,12.959,1.1319,,3.088,101.71,0.089,,,10.29,7.381,0.6931,,,2.3085,3.709,18.349,,2.221,,,90.83,5.0235,20.288,,27.273000000000003,106.31,8.8284,11.4327,1.1362,
2001-03-09,NOK,4.4926,,420.4,,,5.6745,531.85,,23.711,109.95,8.207,12.876,1.1245,,3.083,101.48,0.088,,,10.24,7.3467,0.6912,,,2.3336,3.7213,18.493,,2.207,,,90.33,4.9939,20.138,,27.071,105.92,8.771,11.361,1.1374,
2001-03-12,NOK,4.5045,,420.52,,,5.7264,533.45,,23.742,110.14,8.222000000000001,12.977,1.1369,,3.088,101.85,0.086,,,10.29,7.377999999999999,0.6933,,,2.3552,3.7141,18.643,,2.222,,,90.22,5.038,20.29,,27.344,106.23,8.8676,11.4707,1.1461,
2001-03-13,NOK,4.5014,,422.46,,,5.7636,535.61,,23.772,110.31,8.2345,12.986,1.1473,,3.091,102.01,0.087,,,10.32,7.4676,0.7018,,,2.3539,3.7255,18.693,,2.199,,,89.74,5.0852,20.56,,27.517,106.36,8.9486,11.5827,1.145,
2001-03-14,NOK,4.467,,421.31,,,5.783,534.67,,23.732,110.0,8.213,13.028,1.1468,,3.082,101.88,0.089,,,10.31,7.4623,0.7004,,,2.376,3.7251,18.77,,2.192,,,89.47,5.0751,20.497,,27.539,106.18,8.9447,11.5784,1.1386,
2001-03-15,NOK,4.4589,,419.84,,,5.7916,531.85,,23.677,109.63,8.1835,13.021,1.1575,,3.07,101.87,0.092,,,10.31,7.4039,0.7026,,,2.4032,3.7123,18.885,,2.213,,,89.47,5.101,20.559,,27.729,106.03,9.0286,11.6638,1.1454,
2001-03-16,NOK,4.5105,,419.27,,,5.8320000000000025,531.63,,23.669,109.44,8.1695,13.069,1.1708,,3.065,101.85,0.088,,,10.34,7.437,0.7078,,,2.3763,3.7506,18.656,,2.209,,,89.33,5.1393,20.74,,27.941,106.08,9.131,11.7805,1.1569,
2001-03-19,NOK,4.5228,,416.88,,,5.7618,529.05,,23.502,108.82,8.123,12.91,1.1577,,3.048,101.15,0.087,,,10.26,7.396,0.6962,,,2.3712,3.7997,18.622,,2.182,,,88.9,5.1146,20.604,,27.571,105.34,9.0296,11.6557,1.134,
2001-03-20,NOK,4.4905,,417.09,,,5.7553,530.52,,23.478,108.88,8.1265,12.873,1.1552,,3.05,101.12,0.087,,,10.26,7.345,0.6952,,,2.378,3.7524,18.689,,2.191,,,88.87,5.0787,20.478,,27.493,105.26,9.0094,11.6266,1.1262,
2001-03-21,NOK,4.4988,,417.0,,,5.7459,529.63,,23.512,108.84,8.1235,12.909,1.1586,,3.048,101.12,0.088,,,10.27,7.302,0.6935,,,2.4032,3.7626,18.885,,2.198,,,88.42,5.0671,20.421,,27.574,105.16,9.0362,11.6464,1.1309,
2001-03-22,NOK,4.4778,,416.98,,,5.8079,531.08,,23.575,108.72,8.1165,12.972,1.1708,,3.045,101.1,0.087,,,10.3,7.3619,0.6904,,,2.3849,3.7665,18.533,,2.198,,,87.85,5.1018,20.558000000000003,,27.779,105.16,9.1309,11.7665,1.1321,
2001-03-23,NOK,4.4629,,415.26,,,5.7865,527.81,,23.513,108.3,8.0855,12.92,1.1619,,3.033,100.81,0.087,,,10.23,7.3712,0.6923,,,2.3808,3.7586,18.462,,2.193,,,88.05,5.0788,20.503,,27.667,104.9,9.0624,11.6913,1.1388,
2001-03-26,NOK,4.4719,,415.15,,,5.7934,527.34,,23.566,108.28,8.083,12.972,1.1598,,3.032,100.88,0.088,,,10.2,7.3428,0.6902,,,2.3768,3.7032,18.432,,2.198,,,88.45,5.0456,20.4,,27.675,104.99,9.0464,11.669,1.1378,
2001-03-27,NOK,4.4929,,415.25,,,5.7907,526.81,,23.583,108.32,8.085,12.957,1.1579,,3.033,100.96,0.088,,,10.05,7.3393,0.6891,,,2.4005,3.7287,18.595,,2.196,,,88.64,5.0302,20.33,,27.643,105.01,9.0315,11.6552,1.1314,
2001-03-28,NOK,4.5097,,415.22,,,5.7991,528.03,,23.498,108.28,8.081,13.046,1.1694,,3.029,101.2,0.088,,,10.02,7.4956,0.7011,,,2.4012,3.7442,18.581,,2.218,,,88.43,5.0760000000000005,20.526,,27.926,105.26,9.1208,11.7704,1.1397,
2001-03-29,NOK,4.4953,,414.44,,,5.8088,527.88,,23.397,108.07,8.065,13.118,1.1697,,3.024,100.91,0.088,,,10.06,7.4018,0.6901,,,2.401,3.7492,18.523,,2.231,,,87.73,5.0685,20.365,,27.847,104.97,9.1233,11.765,1.1408,
2001-03-30,NOK,4.4372,,413.75,,,5.7947,527.6,,23.318,107.96,8.057,13.012,1.1697,,3.0210000000000004,100.81,0.088,,,9.97,7.2756,0.6854,,,2.4174,3.6686,18.595,,2.234,,,87.99,5.0581,20.284,,27.779,104.77,9.1225,11.7425,1.1403,
2001-04-02,NOK,4.436,,413.82,,,5.8357,527.91,,23.377,107.99,8.058,13.039,1.1779,,3.02,100.86,0.088,,,9.97,7.2706,0.6815,,,2.4092,3.6611,18.439,,2.242,,,88.09,5.0625,20.332,,27.904,104.87,9.186,11.8087,1.1411,
2001-04-03,NOK,4.4239,,415.43,,,5.7947,530.22,,23.403,108.51,8.0975,13.035,1.1739,,3.036,100.94,0.087,,,9.93,7.2715,0.6807,,,2.3841,3.6642,18.263,,2.249,,,88.31,5.0483,20.274,,27.852,105.15,9.1549,11.7687,1.1281,
2001-04-04,NOK,4.4107,,419.67,,,5.7584,536.0,,23.603,109.59,8.1815,13.009,1.1616,,3.067,101.25,0.085,,,9.86,7.2071,0.6622,,,2.383,3.6669,18.109,,2.24,,,88.67,4.9881,19.93,,27.491,105.57,9.0583,11.6497,1.1232,
2001-04-05,NOK,4.4483,,418.91,,,5.7498,534.11,,23.544,109.42,8.167,13.001,1.161,,3.0610000000000004,101.3,0.085,,,9.8,7.2894,0.6709,,,2.393,3.6674,18.185,,2.253,,,88.86,5.0074,19.994,,27.521,105.6,9.0543,11.6667,1.1263,
2001-04-06,NOK,4.4689,,417.08,,,5.7751,532.11,,23.483,108.91,8.1285,12.974,1.1659,,3.0460000000000003,101.14,0.083,,,9.79,7.297999999999999,0.6775,,,2.3757,3.6656,18.019,,2.258,,,88.93,5.0108,19.95,,27.678,105.4,9.0923,11.7114,1.1222,
2001-04-09,NOK,4.4613,,418.07,,,5.7758,532.34,,23.547,109.08,8.141,13.04,1.1575,,3.051,101.21,0.084,,,9.78,7.2172,0.6742,,,2.3846,3.6503,18.139,,2.257,,,89.49,4.9698,19.758,,27.439,105.55,9.0275,11.6165,1.1211,
2001-04-10,NOK,4.4868,,416.21,,,5.8101,530.57,,23.301,108.59,8.1045,13.074000000000002,1.1617,,3.037,101.13,0.086,,,9.78,7.2791,0.6797,,,2.3921,3.6359,18.253,,2.253,,,89.36,4.9981,19.865,,27.506,105.4,9.0604,11.6717,1.124,
2001-04-11,NOK,4.5735,,415.47,,,5.8424,529.78,,23.268,108.41,8.09,13.065,1.1656,,3.031,101.23,,,,9.81,7.3412,0.6864,,,,3.6846,,,2.254,,,89.86,5.0427,20.042,,27.62,105.51,9.0899,11.7097,1.13,
2001-04-12,NOK,,,,,,,,,,,,,,,,101.23,,,,,,,,,,,,,,,,,,,,,,,,,
2001-04-13,NOK,,,,,,,,,,,,,,,,101.23,,,,,,,,,,,,,,,,,,,,,,,,,
2001-04-16,NOK,,,,,,,,,,,,,,,,101.26,0.085,,,,,,,,2.4095,,18.291,,,,,,,,,,,,,,
2001-04-17,NOK,4.6242,,413.42,,,5.8629,528.6,,23.394,107.85,8.048,13.127,1.1738,,3.014,101.09,0.085,,,9.77,7.4005,0.6912,,,2.4161,3.7045,18.289,,2.267,,,88.88,5.0613,20.129,,27.802,105.19,9.1548,11.5516,1.128,
2001-04-18,NOK,4.5593,,414.13,,,5.8526,527.25,,23.433000000000003,108.0,8.059,13.091,1.1771,,3.018,101.15,0.084,,,9.76,7.4745,0.6982,,,2.4031,3.6959,18.263,,2.278,,,89.09,5.0881,20.209,,27.893,105.37,9.1809,11.5885,1.1278,
2001-04-19,NOK,4.6266,,414.19,,,5.8703,527.17,,23.423,108.02,8.0605,13.06,1.1708,,3.018,101.13,0.0819999999999999,,,9.71,7.4988,0.7035,,,2.3781,3.7043,18.091,,2.272,,,89.34,5.0619,20.178,,27.87,105.4,9.1316,11.5707,1.116,
2001-04-20,NOK,4.6585,,417.31,,,5.8477,530.53,,23.54300000000001,108.84,8.123,13.028,1.1586,,3.042,101.17,0.077,,,9.68,7.3725,0.6882,,,2.3818,3.7117,18.027,,2.258,,,89.31,4.9773,19.789,,27.5,105.55,9.0366,11.5164,1.1074,
2001-04-23,NOK,4.5782,,418.41,,,5.8557,532.07,,23.69,109.15,8.1465,13.043,1.1604,,3.05,101.33,0.076,,,9.66,7.4255,0.6887,,,2.3897,3.7063,18.033,,2.238,,,89.18,5.0006,19.87,,27.515,105.73,9.0497,11.5331,1.1084,
2001-04-24,NOK,4.5711,,418.55,,,5.8628,533.11,,23.644,109.16,8.147,13.064,1.1642,,3.049,101.42,0.077,,,9.66,7.4647,0.6949,,,2.4012,3.6958,18.138,,2.249,,,88.88,5.008,19.948,,27.622,105.77,9.0795,11.5593,1.1191,
2001-04-25,NOK,4.5986,,419.41,,,5.9131,532.8,,23.568,109.36,8.1625,13.108,1.1697,,3.056,101.62,0.076,,,9.69,7.4509,0.6976,,,2.3847,3.7335,17.96,,2.268,,,89.05,5.0206,20.007,,27.747,106.0,9.1232,11.5919,1.1264,
2001-04-26,NOK,4.6016,,419.4,,,5.8659,532.57,,23.588,109.41,8.1665,13.075,1.1617,,3.056,101.44,0.076,,,9.65,7.3999,0.6883,,,2.3787,3.7285,17.756,,2.267,,,89.18,4.9887,19.822,,27.524,105.9,9.0608,11.5279,1.1222,
2001-04-27,NOK,4.6254,,418.59,,,5.8547,530.3,,23.539,109.25,8.155,13.04,1.1588,,3.051,101.41,0.078,,,9.6,7.2806,0.6811,,,2.3996,3.736,17.947,,2.282,,,89.42,4.9674,19.777,,27.454,105.72,9.038,11.5012,1.13,
2001-04-30,NOK,4.6306,,415.38,,,5.9069,526.65,,23.439,108.41,8.0925,13.063,1.169,,3.027,101.14,,,,9.43,7.379,0.6911,,,,3.7401,,,2.295,,,88.8,5.0087,19.983,,27.72,105.36,9.1173,11.5406,1.1382,
2001-05-01,NOK,,,,,,,,,,,,,,,,101.15,0.0819999999999999,,,,,,,,2.394,,17.926,,,,,,,,,,,,,,
2001-05-02,NOK,4.7226,,415.97,,,5.9402,525.62,,23.373,108.55,8.103,13.017,1.1664,,3.032,101.11,0.0819999999999999,,,9.09,7.4469,0.6963,,,2.3942,3.8386,17.977999999999994,,2.297,,,88.58,5.0108,20.016,,27.69400000000001,105.38,9.0973,11.5453,1.1328,
2001-05-03,NOK,4.7424,,415.85,,,5.9307,525.26,,23.384,108.5,8.099,13.017,1.1664,,3.03,101.16,0.0819999999999999,,,8.89,7.4824,0.7025,,,2.3825,3.8353,18.07,,2.298,,,88.82,4.9969,20.015,,27.692,105.45,9.0969,11.5461,1.1275,
2001-05-04,NOK,4.7167,,415.45,,,5.912999999999999,524.33,,23.368,108.4,8.0925,12.998,1.1607,,3.0860000000000003,101.01,0.083,,,8.8,7.4799,0.7007,,,2.3841,3.8271,18.008,,2.289,,,88.58,4.9666,19.829,,27.55,105.28,9.053,11.5056,1.1233,
2001-05-07,NOK,4.6971,,414.78,,,5.9031,523.52,,23.39,108.23,8.079,13.031,1.1614,,3.104,101.0,0.083,,,8.92,7.4667,0.6986,,,2.3909,3.8184,18.042,,2.295,,,88.69,4.9754,19.849,,27.566,105.24,9.0582,11.5188,1.127,
